Intensity 31_200_PS Carb_10	Intensity 32_200_PS Carb_100	Intensity 33_small_Citrate_10	Intensity 34_large_Citrate_10	Intensity 35_small_PEI_10	Intensity 36_large_PEI_10	Intensity 37_large_PVP@AU_100	Intensity 38_small_PVP@AU_10	Intensity 39_small_PVP@AU_100	Intensity 40_large_Citrate_100	Intensity 41_large_PEI_100	Intensity 42_small_Citrate_100	Intensity 43_small_PEI_100	Intensity 44_large_PVP@AU_10	Intensity 45_large_PEG@Au_100	Intensity 46_large_PEI@Au_100	Intensity 47_small_PEI@Au_100	Intensity 48_200_PS Carb@ PEG_100	Intensity 49_200_PS Carb@ PEG_100	Intensity 50_FBS	Intensity 51_SPQC1	Intensity 52_SPQC2	Intensity 53_SPQC3	iBAQ 31_200_PS Carb_10	iBAQ 32_200_PS Carb_100	iBAQ 33_small_Citrate_10	iBAQ 34_large_Citrate_10	iBAQ 35_small_PEI_10	iBAQ 36_large_PEI_10	iBAQ 37_large_PVP@AU_100	iBAQ 38_small_PVP@AU_10	iBAQ 39_small_PVP@AU_100	iBAQ 40_large_Citrate_100	iBAQ 41_large_PEI_100	iBAQ 42_small_Citrate_100	iBAQ 43_small_PEI_100	iBAQ 44_large_PVP@AU_10	iBAQ 45_large_PEG@Au_100	iBAQ 46_large_PEI@Au_100	iBAQ 47_small_PEI@Au_100	iBAQ 48_200_PS Carb@ PEG_100	iBAQ 49_200_PS Carb@ PEG_100	iBAQ 50_FBS	iBAQ 51_SPQC1	iBAQ 52_SPQC2	iBAQ 53_SPQC3	Top3 31_200_PS Carb_10	Top3 32_200_PS Carb_100	Top3 33_small_Citrate_10	Top3 34_large_Citrate_10	Top3 35_small_PEI_10	Top3 36_large_PEI_10	Top3 37_large_PVP@AU_100	Top3 38_small_PVP@AU_10	Top3 39_small_PVP@AU_100	Top3 40_large_Citrate_100	Top3 41_large_PEI_100	Top3 42_small_Citrate_100	Top3 43_small_PEI_100	Top3 44_large_PVP@AU_10	Top3 45_large_PEG@Au_100	Top3 46_large_PEI@Au_100	Top3 47_small_PEI@Au_100	Top3 48_200_PS Carb@ PEG_100	Top3 49_200_PS Carb@ PEG_100	Top3 50_FBS	Top3 51_SPQC1	Top3 52_SPQC2	Top3 53_SPQC3	Species	Only identified by site	Reverse	Potential contaminant	Taxonomy IDs	Majority protein IDs
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	C	C	C	T
0	0	0	0	133470000	238400000	0	0	0	0	1711100032	4415800	276470016	0	0	0	388200000	0	0	0	5108000	5784000	7292400	0	0	0	0	626490	1196600	0	0	0	0	9159300	40143	1053200	0	0	0	2040500	0	0	0	46436	52582	33215	0	0	0	0	26712000	39490000	0	0	0	0	191160000	0	62931000	0	0	0	65399000	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1LKN2;F1MPH3;A0A3Q1M6P2;P01267
0	0	0	0	0	3365800	0	0	0	0	0	5319800	0	0	0	0	5564500	0	0	0	0	0	0	0	0	0	0	0	305980	0	0	0	0	0	483620	0	0	0	0	505870	0	0	0	0	0	0	0	0	0	0	0	3365800	0	0	0	0	0	5319800	0	0	0	0	5564500	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1LLH1;Q2VYC3;Q5E983
0	0	17227000	12821000	26303000	20009000	7701200	7604300	0	0	13625000	0	0	8305000	0	0	0	0	0	0	10962000	0	0	0	0	746980	468500	1070200	704450	641770	271680	0	0	1135400	0	0	294060	0	0	0	0	0	0	913500	0	0	0	0	17227000	12821000	26303000	20009000	12797000	7604300	0	0	22641000	0	0	8305000	0	0	0	0	0	0	18215000	0	0	Bos taurus				9913	A0A3Q1LLT0;G3MWT1
4637300	0	227950000	113500000	30906000	40870000	0	853950	0	0	0	0	9374200	0	0	715170	18558000	0	0	0	2413000	6112100	8157000	35671	0	1318400	816410	62101	132570	0	6568.7998046875	0	0	0	0	39080	0	0	5501.2998046875	61027	0	0	0	18562	47016	62746	10269000	0	52615000	44103000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13535000	0	Bos taurus				9913	F1N0R5;A0A3Q1LLU1;A0AAA9SUN5;A0AAA9SW64;F5XVA9;A0AAA9TPC2
41343000	0	439180000	498449984	87047000	45012000	34137000	16163000	9569200	198580000	0	269529984	79995000	10122000	0	0	0	1936900	3656400	0	0	141800000	160650000	318030	0	3378300	3834200	669590	346240	262590	124330	73609	1527500	0	2073300	615350	77860	0	0	0	14899	28126	0	0	1090800	1194700	41452000	0	440340000	499760000	87275000	45130000	34227000	16206000	9594300	199100000	0	270240000	80205000	10148000	0	0	0	1942000	3666000	0	0	142180000	160650000	Bos taurus				9913	A0A3Q1LLW6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2982400	16490000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175430	888290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4297600	15101000	0	0	0	0	Bos taurus				9913	A0A3Q1M5Y4;A0A3Q1LM47;A2VE23;A0A3Q1M290
0	0	0	0	0	0	0	0	0	0	24488000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19311000	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1MDW2;A0A3Q1M5N3;A0A3Q1LMG9;F1MSI2;A0A3Q1LTY7;A0AAA9TR62
0	0	0	0	0	0	0	0	0	0	39871000	0	14086000	0	1832100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675640	0	274350	0	79654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39871000	0	17311000	0	4315900	0	0	0	0	0	0	0	0	Bos taurus				9913	A0AAA9S983;Q7YQK0;O77709;F1MGS9;A0A3Q1LMK4;Q6WQW9;O77710;A0AAA9SU52
0	0	0	0	0	0	0	0	0	15222000	0	9544300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761110	0	477220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15222000	0	9544300	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1LMZ8;Q3SZN0;A0A3Q1MIY9;A0AAA9TME0;A0AAA9TIN9;A0A3Q1MFV9;A0A3Q1MG56;A0A3Q1MHE0;A0AAA9U092
0	0	0	0	12460000	32460000	0	0	0	0	31721000	0	0	0	0	1242400	58477000	0	0	0	0	0	0	0	0	0	0	155740	243380	0	0	0	0	396510	0	0	0	0	15529	730970	0	0	0	0	0	0	0	0	0	0	38199000	25377000	0	0	0	0	47114000	0	0	0	0	4560000	50936000	0	0	0	0	0	0	Bos taurus				9913	F1MGK5;A0A3Q1LP12
7517100	0	82732000	208890000	43484000	50189000	24129000	23823000	41486000	13002000	55239000	14509000	49751000	17754000	3515300	0	0	0	0	14637000	41941000	32220000	40081000	417610	0	2650900	6763500	1218000	1076800	804040	679240	784580	722310	1425100	806080	1716300	807900	195300	0	0	0	0	813160	1348300	1790000	1566200	21279000	0	67981000	125410000	47007000	32697000	26083000	21423000	28625000	22738000	59715000	25375000	53782000	22485000	6148000	0	0	0	0	25598000	45339000	49819000	40081000	Bos taurus				9913	A0A3Q1LPG0;A0AAA9TP80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	14473000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14473000	0	0	0	0	0	0	0	0	Bos taurus				9913	E1BHE1;A0A3Q1LPH8
0	0	6739300	6262900	15985000	23453000	0	0	0	0	0	11649000	23001000	0	0	0	11868000	0	0	0	0	0	0	0	0	421200	391430	999050	1465800	0	0	0	0	0	728070	872410	0	0	0	741750	0	0	0	0	0	0	0	0	24101000	22398000	22189000	23453000	0	0	0	0	0	16171000	29135000	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0AAA9T2D2;A0AAA9SBL7;A0A3Q1M7B6;F1MC75;A6QLQ6;A0A3Q1LPM9
0	914590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	914590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1MU31;A0A3Q1LPY4;A0A3Q1LX34;A0AAA9SYQ5;A0AAA9RXW5;A0AAA9SW47;A0A3Q1MTU9;A0AAA9SI36;A0AAA9SMF7;A0AAF6DM92;F6RMB4;A0A452DKH0;Q17QV0;Q5E9A3;A0A3Q1N8C6;A0A3Q1MDS8;Q3SYT9;A0A3Q1M0T4;A0A3Q1MDS1;A0AAA9RWS6;A0AAA9SYD5
557350016	48458000	2605600000	2537299968	19762999296	23936999424	950659968	165280000	585059968	632640000	20376999936	812670016	14727999488	293249984	350569984	2165299968	41571999744	601350016	211210000	1363699968	4522899968	4625299968	4497999872	8723800	587560	43319000	43500000	331529984	385100000	12275000	1926500	9790900	9525300	362160000	12588000	254950000	3557000	5684300	37561000	746449984	4223700	2385100	24256000	77696000	78902000	73496000	115030000	11079000	690830016	739510016	4680600064	5294400000	197290000	29924000	171700000	176700000	4984699904	193530000	3005799936	35605000	80672000	627400000	9933400064	12495000	22909000	389310016	1143600000	1249699968	1234099968	Bos taurus				9913	A0A3Q1LQ21;P56652;A0AAA9RU42
0	0	10402000	0	42271000	41212000	0	0	0	0	721360000	9546400	211630000	0	49061000	1021500	285500000	0	0	0	12062000	19236000	16295000	0	0	800170	0	522200	903050	0	0	0	0	20784000	734340	5405400	0	882920	78578	4644800	0	0	0	927860	492610	1253500	0	0	18432000	0	29094000	33265000	0	0	0	0	318200000	16915000	157950000	0	45785000	1810000	133890000	0	0	0	21373000	23893000	28873000	Bos taurus				9913	A0AAA9SM90;A0A3Q1LQC2;A6H767;A0AAA9T964;A0AAA9SPA6;A0A3Q1NDU3
32175000	22601000	4025300	8501900	0	0	0	0	0	0	0	5144800	0	4911200	0	0	0	0	0	0	0	0	0	143260	126600	154820	108700	0	0	0	0	0	0	0	197880	0	188890	0	0	0	0	0	0	0	0	0	28450000	10030000	9393100	13302000	0	0	0	0	0	0	0	12058000	0	6299700	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q08DQ6;A0A3Q1LQJ9;F6PUM3
3654800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3654800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	O18738;F1N7D7;A0A3Q1LQU4;A0A3Q1MDA4
0	0	0	0	0	3009200	0	0	0	0	0	0	2587600	0	0	0	3354500	0	0	0	0	0	0	0	0	0	0	0	107470	0	0	0	0	0	0	92413	0	0	0	119810	0	0	0	0	0	0	0	0	0	0	0	4232800	0	0	0	0	0	0	8951300	0	0	0	4718500	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1N0N4;A0A3Q1LQX6;A0AAA9U1R4;A0AAA9RSQ1;A0A3Q1M5C0;A0A3Q1M1V8;A0A3Q1LFZ6
0	0	0	0	0	0	0	11767000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17884000	0	0	0	0	0	0	0	37238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56596	0	0	0	0	0	0	0	29652000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29652000	Bos taurus				9913	A0AAA9TVR3;A0AAA9TCQ9;A0A3Q1LRQ4;A0A3Q1NE82;F1MCK2
0	0	0	0	0	0	0	0	0	0	11249000	0	0	0	0	0	22219000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1607000	0	0	0	0	0	1084900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19979000	0	0	0	0	0	22219000	0	0	0	0	0	0	Bos taurus				9913	Q8SQB5;Q3T0T1;A0A3Q1LS46
0	0	7072200	0	0	0	0	0	0	0	0	7417000	0	0	0	0	0	0	0	0	0	0	0	0	0	442010	0	0	0	0	0	0	0	0	463560	0	0	0	0	0	0	0	0	0	0	0	0	0	7072200	0	0	0	0	0	0	0	0	7417000	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	Q2KIH3;A0AAA9T4M5;B8YB76;A0A3Q1LS65;A0A3Q1N7G4
23546000	0	14252000	24502000	0	0	21169000	26891000	51343000	240670000	0	56741000	0	12026000	0	0	0	0	0	0	34029000	33518000	30347000	1569800	0	609830	1633400	0	0	769450	1152700	2109300	10800000	0	2696200	0	608470	0	0	0	0	0	0	1295200	1390500	1384500	26496000	0	15902000	16987000	0	0	24773000	13369000	30651000	119620000	0	39322000	0	13511000	0	0	0	0	0	0	23950000	21881000	25495000	Bos taurus				9913	A0A3Q1LSC6
0	0	0	0	11793000	9716300	7460100	3819600	0	0	0	0	0	5741200	0	0	0	0	0	0	0	0	0	0	0	0	0	2358600	1943300	1492000	763920	0	0	0	0	0	1148200	0	0	0	0	0	0	0	0	0	0	0	0	0	11793000	9716300	7460100	3819600	0	0	0	0	0	5741200	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1LSF0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2211500	1210500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73716	40350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3422000	3422000	0	0	0	0	Bos taurus				9913	F1MCL0;A4FV62;A0A3Q1LSF3;A0A3Q1N360;Q5QQ49
0	0	0	0	0	5149800	0	0	0	0	0	0	30394000	0	0	5061000	48981000	0	0	0	0	0	0	0	0	0	0	0	572200	0	0	0	0	0	0	739350	0	0	270980	2286500	0	0	0	0	0	0	0	0	0	0	0	21645000	0	0	0	0	0	0	39883000	0	0	5959500	48981000	0	0	0	0	0	0	Bos taurus				9913	P62157;A0A3Q1MR28;A0A3Q1LSI9;A0A452DIM7;A0A3Q1M6C6;A0AAA9S2E8
0	0	0	0	0	0	0	0	0	0	11028000	0	0	0	0	0	7724900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580450	0	0	0	0	0	406570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11028000	0	0	0	0	0	7724900	0	0	0	0	0	0	Bos taurus				9913	A0AAA9SFN7;A0A3Q1LSJ7;Q3ZCF0;A0A3Q1MCA4;A0AAA9TPU3;A0AAA9TCP2;A0AAA9TU41
0	0	0	0	0	0	0	10521000	0	0	0	0	301960000	0	0	0	0	0	0	0	0	68866000	0	0	0	0	0	0	0	0	269760	0	0	0	0	7742500	0	0	0	0	0	0	0	0	1765800	0	0	0	0	0	0	0	0	10521000	0	0	0	0	301960000	0	0	0	0	0	0	0	0	68866000	0	Bos taurus				9913	A0A3Q1M4G9;F1N0S4;A0A3Q1LSM1;A0A3Q1MTB4;A0AAA9S1E2
0	0	0	0	0	0	0	0	0	21854000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2126600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21854000	0	0	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1LSN7;Q6EWQ7;A0AAA9S8A2;F1MN49
0	0	9286500	24353000	12360000	8254500	0	3541200	4080300	9096800	130770000	11397000	98870000	4365600	0	2563300	103810000	0	0	0	0	7007300	8016200	0	0	145100	380520	39298	128980	0	55331	63755	142140	838740	178080	584640	68212	0	40051	645830	0	0	0	0	109490	125250	0	0	0	23904000	20932000	17551000	0	7529500	8675900	19342000	95822000	35927000	83176000	9282500	0	2646700	67611000	0	0	0	0	14900000	17045000	Bos taurus				9913	A0A3Q1LSX2;F1N2Y2
78553000	0	197520000	293169984	0	0	555889984	106410000	931219968	342230016	0	338820000	0	118750000	18022000	0	0	0	0	0	144670000	150430000	171930000	1211700	0	4654100	6796400	0	0	10197000	1718400	21830000	8028500	0	5672500	0	1973500	474250	0	0	0	0	0	3354900	3456100	3971800	39419000	0	119070000	144820000	0	0	212610000	42684000	426710016	182380000	0	139100000	0	56600000	18022000	0	0	0	0	0	100240000	99079000	104630000	Bos taurus				9913	A0A3Q1LSX3;Q24K22;E1BDW7
52383000	40252000	0	0	0	0	0	2940300	11796000	0	0	0	0	4079500	0	0	0	0	0	0	0	0	0	463490	328380	0	0	0	0	0	56544	226850	0	0	0	0	78452	0	0	0	0	0	0	0	0	0	37126000	18945000	0	0	0	0	0	5216200	20927000	0	0	0	0	11868000	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1LSZ0;F1MXR3;A6QLD8
539280000	25877000	1127500032	1172899968	527310016	0	1940400000	64559000	2885600000	1470000000	0	918400000	445710016	122360000	140530000	0	0	0	0	0	956209984	891880000	905660032	14099000	227510	23769000	21872000	13091000	0	25089000	658400	26859000	31451000	0	21650000	12381000	3103400	3827300	0	0	0	0	0	19660000	18456000	16728000	521020000	67251000	843710016	779889984	557230016	0	704430016	33664000	2954400000	1105799936	0	798750016	585619968	128960000	159280000	0	0	0	0	0	712110016	677670016	611430016	Bos taurus				9913	A0A3Q1LT55;Q5NTB3;F1MUT4;A0AAA9TQW5;Q2KJB4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2595800	5361100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86415	149530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2595800	5361100	0	0	0	0	Bos taurus				9913	A0AAA9RVK2;A0AAA9TET8;F1N468;A0A3Q1MB39;A0A3Q1LTP0;Q17R18;A0AAA9SN61;A0AAA9RZ79;A0AAA9TAD8
26199000	22945000	12586000	29425000	0	0	16903000	0	29871000	24939000	0	15029000	0	0	0	0	0	0	2401500	0	11576000	11726000	11532000	2911000	2265800	1398500	3269500	0	0	1407300	0	2792200	2771000	0	1669900	0	0	0	0	0	0	266830	0	1286200	1302800	1281300	29667000	24496000	14253000	31092000	0	0	18045000	0	31889000	28240000	0	17018000	0	0	0	0	0	0	2719400	0	13108000	13278000	13059000	Bos taurus				9913	A0A3Q1LTV3
8612600	15756000	49829000	14116000	13578000	0	26612000	0	44028000	137790000	0	128840000	2491700	0	0	0	0	0	0	0	36065000	55501000	40575000	166740	155390	1084100	220840	228020	0	461490	0	498910	2761900	0	2967800	99667	0	0	0	0	0	0	0	361340	942080	940270	13731000	9195000	29231000	28156000	14266000	0	24897000	0	39558000	64816000	0	43297000	8207600	0	0	0	0	0	0	0	38814000	31583000	23466000	Bos taurus				9913	F1MLW0;A0AAA9SZX5;A0AAA9SRG9;A0A3Q1LTX4;A0AAA9TRW0;Q8HYY3;O18960
0	0	7230100	61603000	141440000	39540000	20134000	15354000	8468300	0	0	0	6531900	60574000	0	0	0	0	0	4244700	14240000	10152000	20928000	0	0	1032900	7444100	18955000	4024600	2029500	1100800	1209800	0	0	0	933120	7543500	0	0	0	0	0	606380	2034300	1450200	2989700	0	0	22425000	62248000	132680000	58051000	29274000	23899000	26266000	0	0	0	20260000	52805000	0	0	0	0	0	13166000	29343000	20919000	43125000	Bos taurus				9913	A0A6B9SCV7;A0A3Q1LUE9;A0A3Q1LWV8
0	0	0	0	0	0	0	0	8681900	10454000	386840000	8749300	39761000	0	23923000	0	67394000	0	0	0	4352300	0	0	0	0	0	0	0	0	0	0	263090	316800	5754100	265130	235940	0	200720	0	985580	0	0	0	131890	0	0	0	0	0	0	0	0	0	0	14535000	17503000	139460000	14648000	43468000	0	20137000	0	42493000	0	0	0	7286600	0	0	Bos taurus				9913	A0A3Q1MI56;A0A3Q1MGE4;A0A3Q1MLQ6;A0A3Q1LUG2;Q08E54;A0A3S5ZPG2
0	0	0	0	2925799936	0	0	2598400000	0	0	0	0	3205299968	0	4305600000	0	0	3991000064	1826300032	0	1924400000	0	0	0	0	0	0	8581400	0	0	7946100	0	0	0	0	9802200	0	13167000	0	0	12205000	5584900	0	5884900	0	0	0	0	0	0	3207899904	0	0	2867000064	0	0	0	0	3536699904	0	4750700032	0	0	4395500032	20768999424	0	2123299968	0	0	Bos taurus				9913	A0A3Q1MRG6;A0A3Q1LV14;A0AAA9SCC2;A0A3Q1LJ66;F1MPT5;A0AAA9S4P4;A0AAA9SX66;A0AAA9RZ63
0	0	0	0	0	0	0	0	0	704780032	0	37227000	0	0	0	0	0	6552600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21735000	0	983770	0	0	0	0	0	211370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626760000	0	182380000	0	0	0	0	0	7302500	0	0	0	0	0	Bos taurus				9913	P31976;A0A3Q1LVC7
100420000	1364400	9579400192	8056900096	5044400128	4173600000	286769984	510350016	256110000	1050000000	1679600000	1698000000	1379000064	124560000	74738000	270190016	5409399808	31750000	9343900	279950016	2377299968	2274200064	2681600000	1599600	33279	132210000	108750000	64262000	59656000	4342500	7487500	4723500	13655000	24126000	24878000	18393000	2137200	1237400	4136700	81983000	275350	57241	4511300	34775000	37456000	35660000	53038000	0	2080199936	1762300032	1134899968	1025000000	93617000	163300000	94970000	468800000	483900000	462270016	453760000	49519000	37516000	90945000	1298400000	17107000	9180200	130910000	741510016	708960000	764009984	Bos taurus				9913	A0A3Q1LVM5;Q0VCM5;A0A3Q1LW96
0	2860100	18826000	0	0	0	0	0	0	62000000	0	28185000	0	0	0	0	0	0	0	0	7588800	4763400	3130300	0	73336	482710	0	0	0	0	0	0	1131200	0	722680	0	0	0	0	0	0	0	0	194580	122140	80265	0	1497700	14636000	0	0	0	0	0	0	35074000	0	28185000	0	0	0	0	0	0	0	0	10419000	12626000	8297600	Bos taurus				9913	A0A3Q1LW78;Q3ZBZ8
0	0	0	0	76917000	64173000	0	0	0	0	81982000	0	113790000	0	0	0	5286100	0	0	0	0	0	0	0	0	0	0	1743100	1236500	0	0	0	0	1815100	0	2252500	0	0	0	170520	0	0	0	0	0	0	0	0	0	0	59157000	55448000	0	0	0	0	69157000	0	78857000	0	0	0	14853000	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1MI76;A0A3Q1LWD3;A0AAA9RXP2;A0A3Q1N1A8
0	0	0	0	20305000	40669000	0	0	0	0	179590000	0	135600000	0	0	4759300	243060000	0	0	0	0	0	5837000	0	0	0	0	1561900	1642000	0	0	0	0	7215700	0	6215600	0	0	167040	9070500	0	0	0	0	0	449000	0	0	0	0	27180000	34979000	0	0	0	0	120690000	0	125420000	0	0	4591800	147230000	0	0	0	0	0	19401000	Bos taurus				9913	Q3T0Y5;A0A3Q1LX83;A0AAA9T3B6
0	0	0	0	0	0	11197000	13752000	27481000	0	91700000	0	17193000	31430000	21285000	0	57199000	0	0	0	0	0	0	0	0	0	0	0	0	243410	137080	128370	0	618860	0	373760	233050	135760	0	232570	0	0	0	0	0	0	0	0	0	0	0	0	15323000	0	21484000	0	91700000	0	23528000	0	19468000	0	35057000	0	0	0	0	0	0	Bos taurus				9913	A0A3Q1LXM2;F1MUC5;A0A3Q1MUA3
21945999360	4869400064	24688001024	20313999360	530860000	132460000	2879600128	3497400064	3981400064	7440900096	1302700032	8381199872	1100800000	2402599936	360260000	22230000	181000000	35081000	43967000	1859900032	7884499968	8336699904	8342600192	474809984	82643000	527169984	492260000	10931000	1865100	69041000	76209000	88612000	159650000	27930000	204570000	26014000	47969000	6681200	248530	4168700	342850	561190	31461000	171010000	184450000	179280000	8199900160	1570599936	8392000000	8225900032	201610000	74141000	1104999936	1398700032	1448700032	2494299904	433100000	3036499968	374670016	859529984	149090000	12637000	111680000	15642000	26550000	593160000	2915099904	2946700032	2891300096	Bos taurus				9913	P17690;A0A3Q1LXP4;A0AAA9TVP7;A0A140T843
0	8441700	0	0	0	0	0	0	0	8484800	0	0	0	0	0	0	0	1878500	3523800	0	0	6265500	0	0	1055200	0	0	0	0	0	0	0	1060600	0	0	0	0	0	0	0	234810	440470	0	0	783180	0	0	8441700	0	0	0	0	0	0	0	10630000	0	0	0	0	0	0	0	2353400	4414700	0	0	7849500	0	Bos taurus				9913	P62998;A0A3Q1LXR2;A0A3Q1NEF8;F1MNG3;Q9TU25;B0JYN9;A5PK69;A0AAA9TIN3
0	0	0	0	0	0	0	0	0	0	43697000	0	0	0	0	0	0	0	2692700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166370	0	0	0	0	0	0	0	10535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35484000	0	0	0	0	0	0	0	6207500	0	0	0	0	Bos taurus				9913	A0A3Q1M9S2;A0A3Q1MAV9;A0A3Q1MY36;A0A3Q1LXW3
6683200	11764000	0	9046000	0	0	0	0	6112700	8454700	0	0	0	0	0	0	0	4511700	13631000	0	0	0	0	393130	413020	0	532120	0	0	0	0	359570	497340	0	0	0	0	0	0	0	174280	678100	0	0	0	0	10372000	9343400	0	14039000	0	0	0	0	9486900	13122000	0	0	0	0	0	0	0	12685000	19045000	0	0	0	0	Bos taurus				9913	A0A3Q1LY19;P19858;A0AAA9T2Y5;A0AAA9SB13;A0AAA9TST1
0	0	0	0	0	0	0	0	0	43069000	0	14339000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505300	0	203270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43069000	0	12582000	0	0	0	0	0	0	0	0	0	0	0	Bos taurus				9913	A2VE99;A0AAA9TIK1;A0A3Q1LZ10;A0A3Q1MUN6;A0A452DIM2;A0AAA9SIW8;A0AAA9SKD2;A0AAA9SHF5;A0AAA9TR55
0	0	1416899968	1426300032	0	0	42192000	295020000	128600000	728569984	43285000	1358200064	13333000	19525000	6120200	1422100	0	913850	0	0	383200000	385980000	448729984	0	0	12069000	12063000	0	0	602740	2442500	1668200	7625500	618360	12963000	190470	188780	87432	20316	0	13055	0	0	3819500	2948000	3586900	0	0	347280000	317400000	0	0	16561000	52735000	32611000	300800000	14755000	367860000	15631000	15156000	0	0	0	0	0	0	156450000	137880000	145800000	Bos taurus				9913	A0A3Q1LZN8;P02465;A0A3Q1NA44
0	0	0	0	0	0	0	0	0	0	0	0	6932900	0	0	0	7601300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157570	0	0	0	172760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6932900	0	0	0	7601300	0	0	0	0	0	0	Bos taurus				9913	A0AAA9SVL8;A0A3Q1LZU8;A0A3Q1N1T6;F1N6Y1;A6QNJ8
0	0	0	0	0	0	0	0	5018600	0	0	0	0	0	3052500	0	0	0	1073200	0	0	0	0	0	0	0	0	0	0	0	0	1672900	0	0	0	0	0	1017500	0	0	0	357720	0	0	0	0	0	0	0	0	0	0	0	0	5018600	0	0	0	0	0	3052500	0	0	0	1073200	0	0	0	0	Bos taurus				9913	A0A3Q1MQK5;Q9N0E6;Q3SZ28;A0A3Q1LZZ7;F6RZG1
